DateKey,Sales Date,Month,Day,Year,MonthName,DayofWeek,WeekendorWeekday,WeeKNumber,Quarter,YearMonth,YearQuarter,YearWeekNumber,YearWeekdayOrWeekend,YearDayOfWeek
06252016,6/25/2016,6,25,2016,June,Saturday,Weekend,26,Quarter 2,2016-June,2016-Quarter 2,2016-26,2016-Weekend,2016-Saturday
06262016,6/26/2016,6,26,2016,June,Sunday,Weekend,27,Quarter 2,2016-June,2016-Quarter 2,2016-27,2016-Weekend,2016-Sunday
06272016,6/27/2016,6,27,2016,June,Monday,Weekday,27,Quarter 2,2016-June,2016-Quarter 2,2016-27,2016-Weekday,2016-Monday
06282016,6/28/2016,6,28,2016,June,Tuesday,Weekday,27,Quarter 2,2016-June,2016-Quarter 2,2016-27,2016-Weekday,2016-Tuesday
06292016,6/29/2016,6,29,2016,June,Wednesday,Weekday,27,Quarter 2,2016-June,2016-Quarter 2,2016-27,2016-Weekday,2016-Wednesday
06302016,6/30/2016,6,30,2016,June,Thursday,Weekday,27,Quarter 2,2016-June,2016-Quarter 2,2016-27,2016-Weekday,2016-Thursday
07012016,7/1/2016,7,1,2016,July,Friday,Weekday,27,Quarter 3,2016-July,2016-Quarter 3,2016-27,2016-Weekday,2016-Friday
07022016,7/2/2016,7,2,2016,July,Saturday,Weekend,27,Quarter 3,2016-July,2016-Quarter 3,2016-27,2016-Weekend,2016-Saturday
07032016,7/3/2016,7,3,2016,July,Sunday,Weekend,28,Quarter 3,2016-July,2016-Quarter 3,2016-28,2016-Weekend,2016-Sunday
07042016,7/4/2016,7,4,2016,July,Monday,Weekday,28,Quarter 3,2016-July,2016-Quarter 3,2016-28,2016-Weekday,2016-Monday
07052016,7/5/2016,7,5,2016,July,Tuesday,Weekday,28,Quarter 3,2016-July,2016-Quarter 3,2016-28,2016-Weekday,2016-Tuesday
07062016,7/6/2016,7,6,2016,July,Wednesday,Weekday,28,Quarter 3,2016-July,2016-Quarter 3,2016-28,2016-Weekday,2016-Wednesday
07072016,7/7/2016,7,7,2016,July,Thursday,Weekday,28,Quarter 3,2016-July,2016-Quarter 3,2016-28,2016-Weekday,2016-Thursday
07082016,7/8/2016,7,8,2016,July,Friday,Weekday,28,Quarter 3,2016-July,2016-Quarter 3,2016-28,2016-Weekday,2016-Friday
07092016,7/9/2016,7,9,2016,July,Saturday,Weekend,28,Quarter 3,2016-July,2016-Quarter 3,2016-28,2016-Weekend,2016-Saturday
07102016,7/10/2016,7,10,2016,July,Sunday,Weekend,29,Quarter 3,2016-July,2016-Quarter 3,2016-29,2016-Weekend,2016-Sunday
07112016,7/11/2016,7,11,2016,July,Monday,Weekday,29,Quarter 3,2016-July,2016-Quarter 3,2016-29,2016-Weekday,2016-Monday
07122016,7/12/2016,7,12,2016,July,Tuesday,Weekday,29,Quarter 3,2016-July,2016-Quarter 3,2016-29,2016-Weekday,2016-Tuesday
07132016,7/13/2016,7,13,2016,July,Wednesday,Weekday,29,Quarter 3,2016-July,2016-Quarter 3,2016-29,2016-Weekday,2016-Wednesday
07142016,7/14/2016,7,14,2016,July,Thursday,Weekday,29,Quarter 3,2016-July,2016-Quarter 3,2016-29,2016-Weekday,2016-Thursday
07152016,7/15/2016,7,15,2016,July,Friday,Weekday,29,Quarter 3,2016-July,2016-Quarter 3,2016-29,2016-Weekday,2016-Friday
07162016,7/16/2016,7,16,2016,July,Saturday,Weekend,29,Quarter 3,2016-July,2016-Quarter 3,2016-29,2016-Weekend,2016-Saturday
07172016,7/17/2016,7,17,2016,July,Sunday,Weekend,30,Quarter 3,2016-July,2016-Quarter 3,2016-30,2016-Weekend,2016-Sunday
07182016,7/18/2016,7,18,2016,July,Monday,Weekday,30,Quarter 3,2016-July,2016-Quarter 3,2016-30,2016-Weekday,2016-Monday
07192016,7/19/2016,7,19,2016,July,Tuesday,Weekday,30,Quarter 3,2016-July,2016-Quarter 3,2016-30,2016-Weekday,2016-Tuesday
07202016,7/20/2016,7,20,2016,July,Wednesday,Weekday,30,Quarter 3,2016-July,2016-Quarter 3,2016-30,2016-Weekday,2016-Wednesday
07212016,7/21/2016,7,21,2016,July,Thursday,Weekday,30,Quarter 3,2016-July,2016-Quarter 3,2016-30,2016-Weekday,2016-Thursday
07222016,7/22/2016,7,22,2016,July,Friday,Weekday,30,Quarter 3,2016-July,2016-Quarter 3,2016-30,2016-Weekday,2016-Friday
07232016,7/23/2016,7,23,2016,July,Saturday,Weekend,30,Quarter 3,2016-July,2016-Quarter 3,2016-30,2016-Weekend,2016-Saturday
07242016,7/24/2016,7,24,2016,July,Sunday,Weekend,31,Quarter 3,2016-July,2016-Quarter 3,2016-31,2016-Weekend,2016-Sunday
07252016,7/25/2016,7,25,2016,July,Monday,Weekday,31,Quarter 3,2016-July,2016-Quarter 3,2016-31,2016-Weekday,2016-Monday
07262016,7/26/2016,7,26,2016,July,Tuesday,Weekday,31,Quarter 3,2016-July,2016-Quarter 3,2016-31,2016-Weekday,2016-Tuesday
07272016,7/27/2016,7,27,2016,July,Wednesday,Weekday,31,Quarter 3,2016-July,2016-Quarter 3,2016-31,2016-Weekday,2016-Wednesday
07282016,7/28/2016,7,28,2016,July,Thursday,Weekday,31,Quarter 3,2016-July,2016-Quarter 3,2016-31,2016-Weekday,2016-Thursday
07292016,7/29/2016,7,29,2016,July,Friday,Weekday,31,Quarter 3,2016-July,2016-Quarter 3,2016-31,2016-Weekday,2016-Friday
07302016,7/30/2016,7,30,2016,July,Saturday,Weekend,31,Quarter 3,2016-July,2016-Quarter 3,2016-31,2016-Weekend,2016-Saturday
07312016,7/31/2016,7,31,2016,July,Sunday,Weekend,32,Quarter 3,2016-July,2016-Quarter 3,2016-32,2016-Weekend,2016-Sunday
08012016,8/1/2016,8,1,2016,August,Monday,Weekday,32,Quarter 3,2016-August,2016-Quarter 3,2016-32,2016-Weekday,2016-Monday
08022016,8/2/2016,8,2,2016,August,Tuesday,Weekday,32,Quarter 3,2016-August,2016-Quarter 3,2016-32,2016-Weekday,2016-Tuesday
08032016,8/3/2016,8,3,2016,August,Wednesday,Weekday,32,Quarter 3,2016-August,2016-Quarter 3,2016-32,2016-Weekday,2016-Wednesday
08042016,8/4/2016,8,4,2016,August,Thursday,Weekday,32,Quarter 3,2016-August,2016-Quarter 3,2016-32,2016-Weekday,2016-Thursday
08052016,8/5/2016,8,5,2016,August,Friday,Weekday,32,Quarter 3,2016-August,2016-Quarter 3,2016-32,2016-Weekday,2016-Friday
08062016,8/6/2016,8,6,2016,August,Saturday,Weekend,32,Quarter 3,2016-August,2016-Quarter 3,2016-32,2016-Weekend,2016-Saturday
08072016,8/7/2016,8,7,2016,August,Sunday,Weekend,33,Quarter 3,2016-August,2016-Quarter 3,2016-33,2016-Weekend,2016-Sunday
08082016,8/8/2016,8,8,2016,August,Monday,Weekday,33,Quarter 3,2016-August,2016-Quarter 3,2016-33,2016-Weekday,2016-Monday
08092016,8/9/2016,8,9,2016,August,Tuesday,Weekday,33,Quarter 3,2016-August,2016-Quarter 3,2016-33,2016-Weekday,2016-Tuesday
08102016,8/10/2016,8,10,2016,August,Wednesday,Weekday,33,Quarter 3,2016-August,2016-Quarter 3,2016-33,2016-Weekday,2016-Wednesday
08112016,8/11/2016,8,11,2016,August,Thursday,Weekday,33,Quarter 3,2016-August,2016-Quarter 3,2016-33,2016-Weekday,2016-Thursday
08122016,8/12/2016,8,12,2016,August,Friday,Weekday,33,Quarter 3,2016-August,2016-Quarter 3,2016-33,2016-Weekday,2016-Friday
08132016,8/13/2016,8,13,2016,August,Saturday,Weekend,33,Quarter 3,2016-August,2016-Quarter 3,2016-33,2016-Weekend,2016-Saturday
08142016,8/14/2016,8,14,2016,August,Sunday,Weekend,34,Quarter 3,2016-August,2016-Quarter 3,2016-34,2016-Weekend,2016-Sunday
08152016,8/15/2016,8,15,2016,August,Monday,Weekday,34,Quarter 3,2016-August,2016-Quarter 3,2016-34,2016-Weekday,2016-Monday
08162016,8/16/2016,8,16,2016,August,Tuesday,Weekday,34,Quarter 3,2016-August,2016-Quarter 3,2016-34,2016-Weekday,2016-Tuesday
08172016,8/17/2016,8,17,2016,August,Wednesday,Weekday,34,Quarter 3,2016-August,2016-Quarter 3,2016-34,2016-Weekday,2016-Wednesday
08182016,8/18/2016,8,18,2016,August,Thursday,Weekday,34,Quarter 3,2016-August,2016-Quarter 3,2016-34,2016-Weekday,2016-Thursday
08192016,8/19/2016,8,19,2016,August,Friday,Weekday,34,Quarter 3,2016-August,2016-Quarter 3,2016-34,2016-Weekday,2016-Friday
08202016,8/20/2016,8,20,2016,August,Saturday,Weekend,34,Quarter 3,2016-August,2016-Quarter 3,2016-34,2016-Weekend,2016-Saturday
08212016,8/21/2016,8,21,2016,August,Sunday,Weekend,35,Quarter 3,2016-August,2016-Quarter 3,2016-35,2016-Weekend,2016-Sunday
08222016,8/22/2016,8,22,2016,August,Monday,Weekday,35,Quarter 3,2016-August,2016-Quarter 3,2016-35,2016-Weekday,2016-Monday
08232016,8/23/2016,8,23,2016,August,Tuesday,Weekday,35,Quarter 3,2016-August,2016-Quarter 3,2016-35,2016-Weekday,2016-Tuesday
08242016,8/24/2016,8,24,2016,August,Wednesday,Weekday,35,Quarter 3,2016-August,2016-Quarter 3,2016-35,2016-Weekday,2016-Wednesday
08252016,8/25/2016,8,25,2016,August,Thursday,Weekday,35,Quarter 3,2016-August,2016-Quarter 3,2016-35,2016-Weekday,2016-Thursday
08262016,8/26/2016,8,26,2016,August,Friday,Weekday,35,Quarter 3,2016-August,2016-Quarter 3,2016-35,2016-Weekday,2016-Friday
08272016,8/27/2016,8,27,2016,August,Saturday,Weekend,35,Quarter 3,2016-August,2016-Quarter 3,2016-35,2016-Weekend,2016-Saturday
08282016,8/28/2016,8,28,2016,August,Sunday,Weekend,36,Quarter 3,2016-August,2016-Quarter 3,2016-36,2016-Weekend,2016-Sunday
08292016,8/29/2016,8,29,2016,August,Monday,Weekday,36,Quarter 3,2016-August,2016-Quarter 3,2016-36,2016-Weekday,2016-Monday
08302016,8/30/2016,8,30,2016,August,Tuesday,Weekday,36,Quarter 3,2016-August,2016-Quarter 3,2016-36,2016-Weekday,2016-Tuesday
08312016,8/31/2016,8,31,2016,August,Wednesday,Weekday,36,Quarter 3,2016-August,2016-Quarter 3,2016-36,2016-Weekday,2016-Wednesday
09012016,9/1/2016,9,1,2016,September,Thursday,Weekday,36,Quarter 3,2016-September,2016-Quarter 3,2016-36,2016-Weekday,2016-Thursday
09022016,9/2/2016,9,2,2016,September,Friday,Weekday,36,Quarter 3,2016-September,2016-Quarter 3,2016-36,2016-Weekday,2016-Friday
09032016,9/3/2016,9,3,2016,September,Saturday,Weekend,36,Quarter 3,2016-September,2016-Quarter 3,2016-36,2016-Weekend,2016-Saturday
09042016,9/4/2016,9,4,2016,September,Sunday,Weekend,37,Quarter 3,2016-September,2016-Quarter 3,2016-37,2016-Weekend,2016-Sunday
09052016,9/5/2016,9,5,2016,September,Monday,Weekday,37,Quarter 3,2016-September,2016-Quarter 3,2016-37,2016-Weekday,2016-Monday
09062016,9/6/2016,9,6,2016,September,Tuesday,Weekday,37,Quarter 3,2016-September,2016-Quarter 3,2016-37,2016-Weekday,2016-Tuesday
09072016,9/7/2016,9,7,2016,September,Wednesday,Weekday,37,Quarter 3,2016-September,2016-Quarter 3,2016-37,2016-Weekday,2016-Wednesday
09082016,9/8/2016,9,8,2016,September,Thursday,Weekday,37,Quarter 3,2016-September,2016-Quarter 3,2016-37,2016-Weekday,2016-Thursday
09092016,9/9/2016,9,9,2016,September,Friday,Weekday,37,Quarter 3,2016-September,2016-Quarter 3,2016-37,2016-Weekday,2016-Friday
09102016,9/10/2016,9,10,2016,September,Saturday,Weekend,37,Quarter 3,2016-September,2016-Quarter 3,2016-37,2016-Weekend,2016-Saturday
09112016,9/11/2016,9,11,2016,September,Sunday,Weekend,38,Quarter 3,2016-September,2016-Quarter 3,2016-38,2016-Weekend,2016-Sunday
09122016,9/12/2016,9,12,2016,September,Monday,Weekday,38,Quarter 3,2016-September,2016-Quarter 3,2016-38,2016-Weekday,2016-Monday
09132016,9/13/2016,9,13,2016,September,Tuesday,Weekday,38,Quarter 3,2016-September,2016-Quarter 3,2016-38,2016-Weekday,2016-Tuesday
09142016,9/14/2016,9,14,2016,September,Wednesday,Weekday,38,Quarter 3,2016-September,2016-Quarter 3,2016-38,2016-Weekday,2016-Wednesday
09152016,9/15/2016,9,15,2016,September,Thursday,Weekday,38,Quarter 3,2016-September,2016-Quarter 3,2016-38,2016-Weekday,2016-Thursday
09162016,9/16/2016,9,16,2016,September,Friday,Weekday,38,Quarter 3,2016-September,2016-Quarter 3,2016-38,2016-Weekday,2016-Friday
09172016,9/17/2016,9,17,2016,September,Saturday,Weekend,38,Quarter 3,2016-September,2016-Quarter 3,2016-38,2016-Weekend,2016-Saturday
09182016,9/18/2016,9,18,2016,September,Sunday,Weekend,39,Quarter 3,2016-September,2016-Quarter 3,2016-39,2016-Weekend,2016-Sunday
09192016,9/19/2016,9,19,2016,September,Monday,Weekday,39,Quarter 3,2016-September,2016-Quarter 3,2016-39,2016-Weekday,2016-Monday
09202016,9/20/2016,9,20,2016,September,Tuesday,Weekday,39,Quarter 3,2016-September,2016-Quarter 3,2016-39,2016-Weekday,2016-Tuesday
09212016,9/21/2016,9,21,2016,September,Wednesday,Weekday,39,Quarter 3,2016-September,2016-Quarter 3,2016-39,2016-Weekday,2016-Wednesday
09222016,9/22/2016,9,22,2016,September,Thursday,Weekday,39,Quarter 3,2016-September,2016-Quarter 3,2016-39,2016-Weekday,2016-Thursday
09232016,9/23/2016,9,23,2016,September,Friday,Weekday,39,Quarter 3,2016-September,2016-Quarter 3,2016-39,2016-Weekday,2016-Friday
09242016,9/24/2016,9,24,2016,September,Saturday,Weekend,39,Quarter 3,2016-September,2016-Quarter 3,2016-39,2016-Weekend,2016-Saturday
09252016,9/25/2016,9,25,2016,September,Sunday,Weekend,40,Quarter 3,2016-September,2016-Quarter 3,2016-40,2016-Weekend,2016-Sunday
09262016,9/26/2016,9,26,2016,September,Monday,Weekday,40,Quarter 3,2016-September,2016-Quarter 3,2016-40,2016-Weekday,2016-Monday
09272016,9/27/2016,9,27,2016,September,Tuesday,Weekday,40,Quarter 3,2016-September,2016-Quarter 3,2016-40,2016-Weekday,2016-Tuesday
09282016,9/28/2016,9,28,2016,September,Wednesday,Weekday,40,Quarter 3,2016-September,2016-Quarter 3,2016-40,2016-Weekday,2016-Wednesday
09292016,9/29/2016,9,29,2016,September,Thursday,Weekday,40,Quarter 3,2016-September,2016-Quarter 3,2016-40,2016-Weekday,2016-Thursday
09302016,9/30/2016,9,30,2016,September,Friday,Weekday,40,Quarter 3,2016-September,2016-Quarter 3,2016-40,2016-Weekday,2016-Friday
10012016,10/1/2016,10,1,2016,October,Saturday,Weekend,40,Quarter 4,2016-October,2016-Quarter 4,2016-40,2016-Weekend,2016-Saturday
10022016,10/2/2016,10,2,2016,October,Sunday,Weekend,41,Quarter 4,2016-October,2016-Quarter 4,2016-41,2016-Weekend,2016-Sunday
10032016,10/3/2016,10,3,2016,October,Monday,Weekday,41,Quarter 4,2016-October,2016-Quarter 4,2016-41,2016-Weekday,2016-Monday
10042016,10/4/2016,10,4,2016,October,Tuesday,Weekday,41,Quarter 4,2016-October,2016-Quarter 4,2016-41,2016-Weekday,2016-Tuesday
10052016,10/5/2016,10,5,2016,October,Wednesday,Weekday,41,Quarter 4,2016-October,2016-Quarter 4,2016-41,2016-Weekday,2016-Wednesday
10062016,10/6/2016,10,6,2016,October,Thursday,Weekday,41,Quarter 4,2016-October,2016-Quarter 4,2016-41,2016-Weekday,2016-Thursday
10072016,10/7/2016,10,7,2016,October,Friday,Weekday,41,Quarter 4,2016-October,2016-Quarter 4,2016-41,2016-Weekday,2016-Friday
10082016,10/8/2016,10,8,2016,October,Saturday,Weekend,41,Quarter 4,2016-October,2016-Quarter 4,2016-41,2016-Weekend,2016-Saturday
10092016,10/9/2016,10,9,2016,October,Sunday,Weekend,42,Quarter 4,2016-October,2016-Quarter 4,2016-42,2016-Weekend,2016-Sunday
10102016,10/10/2016,10,10,2016,October,Monday,Weekday,42,Quarter 4,2016-October,2016-Quarter 4,2016-42,2016-Weekday,2016-Monday
10112016,10/11/2016,10,11,2016,October,Tuesday,Weekday,42,Quarter 4,2016-October,2016-Quarter 4,2016-42,2016-Weekday,2016-Tuesday
10122016,10/12/2016,10,12,2016,October,Wednesday,Weekday,42,Quarter 4,2016-October,2016-Quarter 4,2016-42,2016-Weekday,2016-Wednesday
10132016,10/13/2016,10,13,2016,October,Thursday,Weekday,42,Quarter 4,2016-October,2016-Quarter 4,2016-42,2016-Weekday,2016-Thursday
10142016,10/14/2016,10,14,2016,October,Friday,Weekday,42,Quarter 4,2016-October,2016-Quarter 4,2016-42,2016-Weekday,2016-Friday
10152016,10/15/2016,10,15,2016,October,Saturday,Weekend,42,Quarter 4,2016-October,2016-Quarter 4,2016-42,2016-Weekend,2016-Saturday
10162016,10/16/2016,10,16,2016,October,Sunday,Weekend,43,Quarter 4,2016-October,2016-Quarter 4,2016-43,2016-Weekend,2016-Sunday
10172016,10/17/2016,10,17,2016,October,Monday,Weekday,43,Quarter 4,2016-October,2016-Quarter 4,2016-43,2016-Weekday,2016-Monday
10182016,10/18/2016,10,18,2016,October,Tuesday,Weekday,43,Quarter 4,2016-October,2016-Quarter 4,2016-43,2016-Weekday,2016-Tuesday
10192016,10/19/2016,10,19,2016,October,Wednesday,Weekday,43,Quarter 4,2016-October,2016-Quarter 4,2016-43,2016-Weekday,2016-Wednesday
10202016,10/20/2016,10,20,2016,October,Thursday,Weekday,43,Quarter 4,2016-October,2016-Quarter 4,2016-43,2016-Weekday,2016-Thursday
10212016,10/21/2016,10,21,2016,October,Friday,Weekday,43,Quarter 4,2016-October,2016-Quarter 4,2016-43,2016-Weekday,2016-Friday
10222016,10/22/2016,10,22,2016,October,Saturday,Weekend,43,Quarter 4,2016-October,2016-Quarter 4,2016-43,2016-Weekend,2016-Saturday
10232016,10/23/2016,10,23,2016,October,Sunday,Weekend,44,Quarter 4,2016-October,2016-Quarter 4,2016-44,2016-Weekend,2016-Sunday
10242016,10/24/2016,10,24,2016,October,Monday,Weekday,44,Quarter 4,2016-October,2016-Quarter 4,2016-44,2016-Weekday,2016-Monday
10252016,10/25/2016,10,25,2016,October,Tuesday,Weekday,44,Quarter 4,2016-October,2016-Quarter 4,2016-44,2016-Weekday,2016-Tuesday
10262016,10/26/2016,10,26,2016,October,Wednesday,Weekday,44,Quarter 4,2016-October,2016-Quarter 4,2016-44,2016-Weekday,2016-Wednesday
10272016,10/27/2016,10,27,2016,October,Thursday,Weekday,44,Quarter 4,2016-October,2016-Quarter 4,2016-44,2016-Weekday,2016-Thursday
10282016,10/28/2016,10,28,2016,October,Friday,Weekday,44,Quarter 4,2016-October,2016-Quarter 4,2016-44,2016-Weekday,2016-Friday
10292016,10/29/2016,10,29,2016,October,Saturday,Weekend,44,Quarter 4,2016-October,2016-Quarter 4,2016-44,2016-Weekend,2016-Saturday
10302016,10/30/2016,10,30,2016,October,Sunday,Weekend,45,Quarter 4,2016-October,2016-Quarter 4,2016-45,2016-Weekend,2016-Sunday
10312016,10/31/2016,10,31,2016,October,Monday,Weekday,45,Quarter 4,2016-October,2016-Quarter 4,2016-45,2016-Weekday,2016-Monday
11012016,11/1/2016,11,1,2016,November,Tuesday,Weekday,45,Quarter 4,2016-November,2016-Quarter 4,2016-45,2016-Weekday,2016-Tuesday
11022016,11/2/2016,11,2,2016,November,Wednesday,Weekday,45,Quarter 4,2016-November,2016-Quarter 4,2016-45,2016-Weekday,2016-Wednesday
11032016,11/3/2016,11,3,2016,November,Thursday,Weekday,45,Quarter 4,2016-November,2016-Quarter 4,2016-45,2016-Weekday,2016-Thursday
11042016,11/4/2016,11,4,2016,November,Friday,Weekday,45,Quarter 4,2016-November,2016-Quarter 4,2016-45,2016-Weekday,2016-Friday
11052016,11/5/2016,11,5,2016,November,Saturday,Weekend,45,Quarter 4,2016-November,2016-Quarter 4,2016-45,2016-Weekend,2016-Saturday
11062016,11/6/2016,11,6,2016,November,Sunday,Weekend,46,Quarter 4,2016-November,2016-Quarter 4,2016-46,2016-Weekend,2016-Sunday
11072016,11/7/2016,11,7,2016,November,Monday,Weekday,46,Quarter 4,2016-November,2016-Quarter 4,2016-46,2016-Weekday,2016-Monday
11082016,11/8/2016,11,8,2016,November,Tuesday,Weekday,46,Quarter 4,2016-November,2016-Quarter 4,2016-46,2016-Weekday,2016-Tuesday
11092016,11/9/2016,11,9,2016,November,Wednesday,Weekday,46,Quarter 4,2016-November,2016-Quarter 4,2016-46,2016-Weekday,2016-Wednesday
11102016,11/10/2016,11,10,2016,November,Thursday,Weekday,46,Quarter 4,2016-November,2016-Quarter 4,2016-46,2016-Weekday,2016-Thursday
11112016,11/11/2016,11,11,2016,November,Friday,Weekday,46,Quarter 4,2016-November,2016-Quarter 4,2016-46,2016-Weekday,2016-Friday
11122016,11/12/2016,11,12,2016,November,Saturday,Weekend,46,Quarter 4,2016-November,2016-Quarter 4,2016-46,2016-Weekend,2016-Saturday
11132016,11/13/2016,11,13,2016,November,Sunday,Weekend,47,Quarter 4,2016-November,2016-Quarter 4,2016-47,2016-Weekend,2016-Sunday
11142016,11/14/2016,11,14,2016,November,Monday,Weekday,47,Quarter 4,2016-November,2016-Quarter 4,2016-47,2016-Weekday,2016-Monday
11152016,11/15/2016,11,15,2016,November,Tuesday,Weekday,47,Quarter 4,2016-November,2016-Quarter 4,2016-47,2016-Weekday,2016-Tuesday
11162016,11/16/2016,11,16,2016,November,Wednesday,Weekday,47,Quarter 4,2016-November,2016-Quarter 4,2016-47,2016-Weekday,2016-Wednesday
11172016,11/17/2016,11,17,2016,November,Thursday,Weekday,47,Quarter 4,2016-November,2016-Quarter 4,2016-47,2016-Weekday,2016-Thursday
11182016,11/18/2016,11,18,2016,November,Friday,Weekday,47,Quarter 4,2016-November,2016-Quarter 4,2016-47,2016-Weekday,2016-Friday
11192016,11/19/2016,11,19,2016,November,Saturday,Weekend,47,Quarter 4,2016-November,2016-Quarter 4,2016-47,2016-Weekend,2016-Saturday
11202016,11/20/2016,11,20,2016,November,Sunday,Weekend,48,Quarter 4,2016-November,2016-Quarter 4,2016-48,2016-Weekend,2016-Sunday
11212016,11/21/2016,11,21,2016,November,Monday,Weekday,48,Quarter 4,2016-November,2016-Quarter 4,2016-48,2016-Weekday,2016-Monday
11222016,11/22/2016,11,22,2016,November,Tuesday,Weekday,48,Quarter 4,2016-November,2016-Quarter 4,2016-48,2016-Weekday,2016-Tuesday
11232016,11/23/2016,11,23,2016,November,Wednesday,Weekday,48,Quarter 4,2016-November,2016-Quarter 4,2016-48,2016-Weekday,2016-Wednesday
11242016,11/24/2016,11,24,2016,November,Thursday,Weekday,48,Quarter 4,2016-November,2016-Quarter 4,2016-48,2016-Weekday,2016-Thursday
11252016,11/25/2016,11,25,2016,November,Friday,Weekday,48,Quarter 4,2016-November,2016-Quarter 4,2016-48,2016-Weekday,2016-Friday
11262016,11/26/2016,11,26,2016,November,Saturday,Weekend,48,Quarter 4,2016-November,2016-Quarter 4,2016-48,2016-Weekend,2016-Saturday
11272016,11/27/2016,11,27,2016,November,Sunday,Weekend,49,Quarter 4,2016-November,2016-Quarter 4,2016-49,2016-Weekend,2016-Sunday
11282016,11/28/2016,11,28,2016,November,Monday,Weekday,49,Quarter 4,2016-November,2016-Quarter 4,2016-49,2016-Weekday,2016-Monday
11292016,11/29/2016,11,29,2016,November,Tuesday,Weekday,49,Quarter 4,2016-November,2016-Quarter 4,2016-49,2016-Weekday,2016-Tuesday
11302016,11/30/2016,11,30,2016,November,Wednesday,Weekday,49,Quarter 4,2016-November,2016-Quarter 4,2016-49,2016-Weekday,2016-Wednesday
12012016,12/1/2016,12,1,2016,December,Thursday,Weekday,49,Quarter 4,2016-December,2016-Quarter 4,2016-49,2016-Weekday,2016-Thursday
12022016,12/2/2016,12,2,2016,December,Friday,Weekday,49,Quarter 4,2016-December,2016-Quarter 4,2016-49,2016-Weekday,2016-Friday
12032016,12/3/2016,12,3,2016,December,Saturday,Weekend,49,Quarter 4,2016-December,2016-Quarter 4,2016-49,2016-Weekend,2016-Saturday
12042016,12/4/2016,12,4,2016,December,Sunday,Weekend,50,Quarter 4,2016-December,2016-Quarter 4,2016-50,2016-Weekend,2016-Sunday
12052016,12/5/2016,12,5,2016,December,Monday,Weekday,50,Quarter 4,2016-December,2016-Quarter 4,2016-50,2016-Weekday,2016-Monday
12062016,12/6/2016,12,6,2016,December,Tuesday,Weekday,50,Quarter 4,2016-December,2016-Quarter 4,2016-50,2016-Weekday,2016-Tuesday
12072016,12/7/2016,12,7,2016,December,Wednesday,Weekday,50,Quarter 4,2016-December,2016-Quarter 4,2016-50,2016-Weekday,2016-Wednesday
12082016,12/8/2016,12,8,2016,December,Thursday,Weekday,50,Quarter 4,2016-December,2016-Quarter 4,2016-50,2016-Weekday,2016-Thursday
12092016,12/9/2016,12,9,2016,December,Friday,Weekday,50,Quarter 4,2016-December,2016-Quarter 4,2016-50,2016-Weekday,2016-Friday
12102016,12/10/2016,12,10,2016,December,Saturday,Weekend,50,Quarter 4,2016-December,2016-Quarter 4,2016-50,2016-Weekend,2016-Saturday
12112016,12/11/2016,12,11,2016,December,Sunday,Weekend,51,Quarter 4,2016-December,2016-Quarter 4,2016-51,2016-Weekend,2016-Sunday
